transaction_id,customer_id,amount,timestamp,merchant_category
4604,C1077,60.39,2023-06-06 00:01:34,Electronics
1240,C5673,55.23,2023-06-06 00:03:16,Grocery
7163,C4769,27.85,2023-06-06 00:04:06,Retail
10497,C4440,30.76,2023-06-06 00:05:02,Electronics
3363,C5593,37.28,2023-06-06 00:05:20,Electronics
9484,C3750,47.47,2023-06-06 00:07:23,Grocery
9854,C8803,10.0,2023-06-06 00:08:21,Restaurant
1217,C8579,31.75,2023-06-06 00:09:26,Restaurant
9754,C7188,44.04,2023-06-06 00:09:34,Entertainment
1292,C6718,61.61,2023-06-06 00:11:09,Grocery
3337,C4984,67.38,2023-06-06 00:12:25,Electronics
1702,C5786,26.67,2023-06-06 00:12:28,Entertainment
8324,C2866,92.64,2023-06-06 00:14:19,Restaurant
9864,C7176,73.51,2023-06-06 00:14:33,Retail
6079,C2393,25.61,2023-06-06 00:15:55,Grocery
9826,C9520,25.57,2023-06-06 00:17:29,Entertainment
7913,C5373,47.46,2023-06-06 00:17:46,Retail
7124,C9315,10.0,2023-06-06 00:18:58,Grocery
9531,C6209,64.27,2023-06-06 00:18:59,Restaurant
1732,C8381,49.55,2023-06-06 00:19:17,Entertainment
2706,C7523,80.56,2023-06-06 00:19:49,Grocery
5836,C6905,51.31,2023-06-06 00:19:49,Electronics
3180,C9540,51.69,2023-06-06 00:20:55,Restaurant
9171,C9168,67.55,2023-06-06 00:23:24,Grocery
10466,C7567,64.47,2023-06-06 00:24:19,Entertainment
9433,C8171,36.82,2023-06-06 00:26:11,Electronics
8496,C3572,74.71,2023-06-06 00:27:03,Electronics
1931,C4727,45.98,2023-06-06 00:28:30,Entertainment
1268,C2343,35.38,2023-06-06 00:29:51,Electronics
3217,C2295,34.36,2023-06-06 00:30:13,Electronics
9135,C3807,43.89,2023-06-06 00:31:32,Restaurant
9729,C3795,75.4,2023-06-06 00:31:46,Grocery
5763,C2121,54.05,2023-06-06 00:32:54,Entertainment
6002,C5660,38.06,2023-06-06 00:34:27,Entertainment
1379,C2137,80.43,2023-06-06 00:35:30,Electronics
3534,C1172,5526.72,2023-06-06 00:35:30,Electronics
6643,C6711,101.57,2023-06-06 00:36:46,Retail
3510,C3525,84.39,2023-06-06 00:38:52,Grocery
7115,C7861,76.31,2023-06-06 00:39:28,Entertainment
3782,C3711,55.62,2023-06-06 00:40:19,Electronics
3995,C5016,66.22,2023-06-06 00:40:51,Restaurant
5102,C9740,64.74,2023-06-06 00:41:07,Electronics
9228,C9220,67.7,2023-06-06 00:41:27,Grocery
3425,C8061,32.7,2023-06-06 00:42:05,Electronics
6200,C7436,48.24,2023-06-06 00:42:28,Grocery
4378,C7936,103.08,2023-06-06 00:42:38,Grocery
6723,C6212,60.53,2023-06-06 00:43:20,Electronics
4476,C9008,48.52,2023-06-06 00:43:23,Retail
4618,C7280,42.74,2023-06-06 00:44:33,Electronics
8403,C1606,86.43,2023-06-06 00:48:13,Electronics
8485,C8489,78.27,2023-06-06 00:49:06,Electronics
9646,C3238,77.11,2023-06-06 00:50:21,Entertainment
1589,C3683,24.1,2023-06-06 00:51:24,Retail
6969,C7397,61.82,2023-06-06 00:53:26,Entertainment
7897,C8106,66.73,2023-06-06 00:55:02,Entertainment
4080,C7625,27.73,2023-06-06 00:55:25,Electronics
3362,C2218,40.95,2023-06-06 00:55:51,Electronics
3784,C7493,1.06,2023-06-06 00:56:05,Grocery
6479,C8774,7629.82,2023-06-06 00:56:21,Entertainment
8111,C5289,22.43,2023-06-06 00:58:51,Restaurant
3163,C5009,107.3,2023-06-06 00:58:58,Entertainment
5104,C3234,55.17,2023-06-06 01:01:07,Retail
4630,C5076,19.84,2023-06-06 01:02:01,Restaurant
9440,C2646,91.79,2023-06-06 01:03:16,Grocery
10473,C1145,50.0,2023-06-06 01:03:21,Electronics
4310,C1893,4479.37,2023-06-06 01:04:40,Restaurant
8890,C8580,70.49,2023-06-06 01:05:52,Electronics
4094,C7098,71.11,2023-06-06 01:07:07,Electronics
8327,C3985,62.78,2023-06-06 01:07:35,Grocery
8708,C8371,0.73,2023-06-06 01:08:23,Electronics
4859,C1750,16.29,2023-06-06 01:11:17,Retail
1450,C4262,50.43,2023-06-06 01:11:43,Retail
9150,C1756,58.55,2023-06-06 01:12:08,Entertainment
5669,C7505,60.5,2023-06-06 01:13:06,Retail
1449,C4680,58.89,2023-06-06 01:14:07,Grocery
4101,C8265,85.19,2023-06-06 01:14:53,Grocery
10316,C3066,61.08,2023-06-06 01:15:13,Electronics
7551,C9908,92.94,2023-06-06 01:17:00,Restaurant
1062,C4432,111.61,2023-06-06 01:17:05,Entertainment
10926,C3953,20.02,2023-06-06 01:17:11,Entertainment
10486,C1747,96.04,2023-06-06 01:18:12,Electronics
2729,C3697,47.56,2023-06-06 01:18:23,Retail
9276,C4433,90.58,2023-06-06 01:20:04,Retail
4999,C9608,102.44,2023-06-06 01:20:51,Grocery
8027,C3627,75.23,2023-06-06 01:21:43,Retail
10935,C6610,1.0,2023-06-06 01:22:00,Grocery
1369,C8541,53.16,2023-06-06 01:22:04,Grocery
7241,C4571,56.58,2023-06-06 01:22:47,Entertainment
3097,C8484,102.6,2023-06-06 01:23:10,Retail
1934,C2612,1.23,2023-06-06 01:23:25,Retail
3634,C7286,71.58,2023-06-06 01:25:55,Entertainment
3872,C2106,35.26,2023-06-06 01:28:08,Restaurant
7128,C5528,14.82,2023-06-06 01:29:01,Electronics
3936,C8457,84.17,2023-06-06 01:29:05,Retail
10379,C6956,65.33,2023-06-06 01:29:40,Grocery
3121,C7135,5840.71,2023-06-06 01:29:46,Grocery
9270,C6581,1.12,2023-06-06 01:30:52,Entertainment
3140,C8585,38.47,2023-06-06 01:31:37,Restaurant
7465,C8278,77.85,2023-06-06 01:33:23,Restaurant
3484,C7524,52.62,2023-06-06 01:33:44,Electronics
2370,C2013,49.41,2023-06-06 01:33:53,Electronics
5826,C6113,62.92,2023-06-06 01:33:54,Electronics
2374,C2381,73.36,2023-06-06 01:34:01,Electronics
4079,C1509,37.62,2023-06-06 01:34:34,Retail
3836,C6152,74.43,2023-06-06 01:35:12,Restaurant
9669,C4182,93.81,2023-06-06 01:37:20,Entertainment
6593,C9856,59.02,2023-06-06 01:37:40,Electronics
1839,C3146,59.72,2023-06-06 01:38:07,Entertainment
1862,C8736,21.32,2023-06-06 01:38:25,Entertainment
3391,C6347,61.45,2023-06-06 01:40:30,Entertainment
1551,C8564,1.05,2023-06-06 01:40:40,Electronics
2480,C8167,71.71,2023-06-06 01:43:06,Retail
3434,C6315,83.36,2023-06-06 01:43:44,Retail
1276,C5351,39.31,2023-06-06 01:44:13,Retail
7966,C4865,80.68,2023-06-06 01:46:03,Restaurant
7529,C1958,53.13,2023-06-06 01:46:32,Restaurant
2625,C6759,58.38,2023-06-06 01:47:56,Grocery
2155,C6327,59.32,2023-06-06 01:47:57,Electronics
8947,C4678,72.5,2023-06-06 01:49:40,Electronics
7888,C3958,91.4,2023-06-06 01:50:26,Retail
8541,C6542,39.17,2023-06-06 01:53:10,Grocery
6536,C6572,11.14,2023-06-06 01:53:28,Electronics
3436,C1202,31.16,2023-06-06 01:54:18,Grocery
7301,C1892,16.85,2023-06-06 01:56:41,Retail
10192,C8858,86.84,2023-06-06 01:57:25,Electronics
2380,C8199,57.92,2023-06-06 01:58:13,Grocery
7134,C9151,31.45,2023-06-06 01:59:36,Restaurant
8345,C9755,0.9,2023-06-06 02:00:26,Electronics
2542,C9576,125.04,2023-06-06 02:00:27,Restaurant
10801,C1530,36.55,2023-06-06 02:01:19,Electronics
7752,C8635,106.17,2023-06-06 02:01:41,Restaurant
9879,C3087,45.87,2023-06-06 02:01:42,Restaurant
4980,C8020,78.14,2023-06-06 02:02:18,Retail
5336,C8901,35.19,2023-06-06 02:03:39,Grocery
10680,C9070,38.04,2023-06-06 02:03:43,Retail
10785,C2710,22.16,2023-06-06 02:04:44,Electronics
1473,C5082,127.33,2023-06-06 02:04:59,Electronics
9584,C8247,109.59,2023-06-06 02:05:41,Grocery
10813,C6843,62.93,2023-06-06 02:06:05,Entertainment
3288,C9882,50.57,2023-06-06 02:06:36,Grocery
3869,C8717,43.38,2023-06-06 02:07:07,Entertainment
9255,C7616,80.22,2023-06-06 02:09:29,Entertainment
2541,C2402,7249.3,2023-06-06 02:11:05,Retail
10517,C5194,25.24,2023-06-06 02:11:18,Restaurant
6404,C3906,27.0,2023-06-06 02:11:43,Entertainment
2268,C4460,61.85,2023-06-06 02:12:05,Electronics
4695,C2928,54.31,2023-06-06 02:14:49,Grocery
10756,C9222,72.57,2023-06-06 02:15:48,Entertainment
2866,C6373,17.91,2023-06-06 02:16:40,Electronics
10090,C7968,75.2,2023-06-06 02:17:55,Grocery
6869,C8122,93.62,2023-06-06 02:18:05,Electronics
8352,C8817,38.95,2023-06-06 02:19:03,Retail
5172,C8583,46.91,2023-06-06 02:20:11,Electronics
10653,C7399,60.96,2023-06-06 02:20:45,Retail
2049,C5951,1000.0,2023-06-06 02:20:49,Grocery
9195,C7129,68.08,2023-06-06 02:21:43,Restaurant
6513,C7780,74.47,2023-06-06 02:23:05,Entertainment
2431,C9843,78.55,2023-06-06 02:26:33,Restaurant
9943,C4196,0.61,2023-06-06 02:27:05,Electronics
5900,C8439,41.82,2023-06-06 02:27:19,Electronics
6294,C1694,58.81,2023-06-06 02:27:31,Grocery
6456,C6468,5389.99,2023-06-06 02:28:01,Entertainment
6904,C8306,52.61,2023-06-06 02:29:09,Electronics
6037,C5921,58.42,2023-06-06 02:29:10,Restaurant
6021,C3267,60.63,2023-06-06 02:29:46,Retail
4897,C7859,72.16,2023-06-06 02:29:54,Entertainment
4200,C6301,96.19,2023-06-06 02:30:38,Electronics
3125,C7154,55.39,2023-06-06 02:30:53,Entertainment
5553,C2972,55.49,2023-06-06 02:33:33,Entertainment
10843,C9218,49.62,2023-06-06 02:33:46,Entertainment
9329,C2146,51.92,2023-06-06 02:34:16,Restaurant
7555,C5447,1.16,2023-06-06 02:34:45,Electronics
9201,C8282,31.74,2023-06-06 02:35:41,Grocery
4709,C1645,40.68,2023-06-06 02:36:46,Retail
7471,C7786,79.68,2023-06-06 02:37:14,Restaurant
4242,C6234,3278.54,2023-06-06 02:37:32,Electronics
2671,C4515,62.05,2023-06-06 02:37:56,Retail
4346,C5400,0.51,2023-06-06 02:39:50,Electronics
8307,C5841,33.82,2023-06-06 02:40:26,Restaurant
3661,C3740,37.36,2023-06-06 02:41:05,Electronics
9694,C2512,67.69,2023-06-06 02:41:28,Grocery
6252,C2302,55.4,2023-06-06 02:41:40,Electronics
10990,C6811,6143.73,2023-06-06 02:43:02,Grocery
3236,C4113,64.07,2023-06-06 02:43:25,Electronics
8014,C3625,60.3,2023-06-06 02:47:00,Restaurant
2071,C7686,24.69,2023-06-06 02:47:04,Retail
9204,C4771,75.31,2023-06-06 02:47:38,Restaurant
7629,C4027,63.08,2023-06-06 02:48:22,Retail
3051,C9233,71.68,2023-06-06 02:49:20,Entertainment
4076,C5896,40.86,2023-06-06 02:49:33,Entertainment
6862,C4828,10361.72,2023-06-06 02:50:31,Grocery
8888,C1138,43.03,2023-06-06 02:50:50,Entertainment
2528,C9189,62.28,2023-06-06 02:51:42,Electronics
7061,C2033,38.65,2023-06-06 02:51:46,Restaurant
9726,C7829,62.7,2023-06-06 02:53:33,Electronics
3196,C3444,32.41,2023-06-06 02:55:08,Retail
7958,C5125,41.72,2023-06-06 02:58:10,Grocery
9565,C6202,26.47,2023-06-06 02:58:30,Electronics
7997,C5144,42.97,2023-06-06 02:59:39,Electronics
6892,C6528,10.0,2023-06-06 02:59:45,Entertainment
9987,C3826,44.31,2023-06-06 02:59:59,Entertainment
7998,C7302,46.34,2023-06-06 03:01:26,Retail
10956,C1886,45.58,2023-06-06 03:01:38,Retail
4248,C5345,98.11,2023-06-06 03:02:00,Restaurant
3508,C4965,15.92,2023-06-06 03:03:06,Retail
5106,C9941,64.87,2023-06-06 03:03:14,Grocery
4139,C9907,10.0,2023-06-06 03:05:23,Restaurant
2810,C2475,74.21,2023-06-06 03:06:10,Grocery
6725,C7652,54.51,2023-06-06 03:06:18,Retail
6224,C3378,93.02,2023-06-06 03:07:38,Restaurant
7231,C9701,60.85,2023-06-06 03:07:56,Restaurant
10449,C3735,79.26,2023-06-06 03:08:13,Entertainment
5650,C6191,64.84,2023-06-06 03:08:34,Grocery
3830,C2646,54.38,2023-06-06 03:13:31,Grocery
1172,C1344,27.99,2023-06-06 03:15:01,Entertainment
10581,C2392,75.64,2023-06-06 03:15:14,Restaurant
5619,C6903,98.56,2023-06-06 03:15:36,Retail
8063,C7791,99.96,2023-06-06 03:16:29,Retail
5942,C1214,41.57,2023-06-06 03:18:14,Electronics
2998,C2758,89.32,2023-06-06 03:18:23,Electronics
3732,C8405,85.76,2023-06-06 03:18:49,Entertainment
5825,C7375,56.37,2023-06-06 03:19:15,Grocery
6182,C7445,16.77,2023-06-06 03:20:57,Retail
2321,C9355,96.32,2023-06-06 03:21:05,Retail
5037,C7143,83.53,2023-06-06 03:22:37,Entertainment
1573,C1659,61.96,2023-06-06 03:22:44,Electronics
3430,C1430,59.32,2023-06-06 03:23:15,Electronics
8870,C1070,104.9,2023-06-06 03:24:08,Electronics
1904,C9229,57.13,2023-06-06 03:24:37,Retail
3799,C1132,50.36,2023-06-06 03:25:03,Retail
3440,C2387,46.84,2023-06-06 03:25:46,Entertainment
7189,C4313,72.79,2023-06-06 03:27:05,Electronics
10459,C9412,10.0,2023-06-06 03:27:27,Entertainment
1622,C9817,53.04,2023-06-06 03:28:14,Restaurant
3633,C3258,81.44,2023-06-06 03:29:30,Entertainment
9265,C8773,46.91,2023-06-06 03:30:00,Grocery
2143,C7984,23.49,2023-06-06 03:30:31,Retail
9026,C1201,73.94,2023-06-06 03:31:26,Restaurant
10739,C7742,37.3,2023-06-06 03:31:46,Grocery
6858,C8802,38.71,2023-06-06 03:31:53,Restaurant
1324,C1058,84.86,2023-06-06 03:31:59,Retail
4192,C9625,42.56,2023-06-06 03:32:04,Restaurant
7340,C6680,64.36,2023-06-06 03:32:31,Restaurant
6555,C6460,77.25,2023-06-06 03:32:49,Entertainment
4688,C2654,49.4,2023-06-06 03:34:03,Entertainment
9099,C6863,53.26,2023-06-06 03:34:49,Entertainment
10881,C5226,50.69,2023-06-06 03:35:41,Grocery
1696,C1231,53.92,2023-06-06 03:35:57,Grocery
8504,C6482,47.83,2023-06-06 03:36:27,Grocery
1361,C5371,71.28,2023-06-06 03:37:30,Electronics
10726,C3314,72.88,2023-06-06 03:37:52,Restaurant
9980,C5014,77.88,2023-06-06 03:38:27,Grocery
1816,C1601,75.29,2023-06-06 03:41:55,Electronics
1483,C9976,43.3,2023-06-06 03:44:15,Grocery
2147,C2204,76.98,2023-06-06 03:45:25,Entertainment
6574,C3446,2227.19,2023-06-06 03:49:10,Grocery
8103,C5636,83.05,2023-06-06 03:50:39,Entertainment
1922,C9742,60.03,2023-06-06 03:51:38,Entertainment
3977,C2129,58.71,2023-06-06 03:52:26,Entertainment
5622,C1324,61.69,2023-06-06 03:53:26,Entertainment
3239,C4974,70.46,2023-06-06 03:53:44,Electronics
2222,C3347,43.75,2023-06-06 03:55:49,Restaurant
5578,C7099,85.74,2023-06-06 03:56:40,Entertainment
7654,C8777,50.96,2023-06-06 03:57:00,Electronics
4152,C1427,47.63,2023-06-06 03:58:10,Restaurant
2386,C5634,1.5,2023-06-06 03:59:18,Grocery
3902,C4909,44.97,2023-06-06 04:01:09,Retail
8506,C3014,118.64,2023-06-06 04:01:39,Grocery
3087,C4365,60.87,2023-06-06 04:02:05,Restaurant
7504,C5303,42.05,2023-06-06 04:03:09,Restaurant
3344,C7213,48.5,2023-06-06 04:03:33,Electronics
6131,C6437,66.15,2023-06-06 04:03:33,Restaurant
4105,C3007,77.05,2023-06-06 04:06:32,Electronics
5824,C8746,38.3,2023-06-06 04:06:37,Retail
4553,C6873,66.1,2023-06-06 04:06:43,Electronics
10161,C7852,39.03,2023-06-06 04:07:23,Grocery
7721,C7557,33.23,2023-06-06 04:07:30,Grocery
4675,C2897,47.56,2023-06-06 04:09:10,Grocery
7689,C5761,28.63,2023-06-06 04:09:58,Grocery
9445,C7403,109.0,2023-06-06 04:10:35,Restaurant
8003,C4872,45.66,2023-06-06 04:10:42,Electronics
10180,C2256,62.94,2023-06-06 04:10:54,Retail
4390,C5525,81.94,2023-06-06 04:11:28,Grocery
6355,C3930,62.61,2023-06-06 04:11:49,Grocery
8435,C8675,68.79,2023-06-06 04:12:21,Grocery
2540,C4068,49.56,2023-06-06 04:12:58,Electronics
2716,C8632,52.36,2023-06-06 04:13:04,Electronics
6326,C6299,1.14,2023-06-06 04:13:36,Restaurant
6522,C5953,64.54,2023-06-06 04:14:41,Restaurant
10084,C7255,71.19,2023-06-06 04:15:09,Grocery
7556,C6939,87.92,2023-06-06 04:15:50,Electronics
4215,C3235,92.28,2023-06-06 04:16:24,Electronics
10548,C6081,19.88,2023-06-06 04:17:24,Electronics
10411,C7088,115.16,2023-06-06 04:17:53,Retail
7291,C2860,113.58,2023-06-06 04:18:00,Retail
6129,C8719,23.04,2023-06-06 04:18:58,Electronics
1744,C4929,47.27,2023-06-06 04:19:03,Grocery
6995,C9759,39.96,2023-06-06 04:19:07,Entertainment
9449,C5476,55.68,2023-06-06 04:21:21,Electronics
9578,C5068,1.53,2023-06-06 04:22:45,Retail
2600,C7334,59.64,2023-06-06 04:23:36,Entertainment
1472,C1822,73.03,2023-06-06 04:24:48,Entertainment
10134,C2565,95.91,2023-06-06 04:25:08,Grocery
7269,C9887,56.32,2023-06-06 04:26:00,Retail
1381,C6753,10.54,2023-06-06 04:27:44,Retail
2032,C1228,51.43,2023-06-06 04:29:49,Entertainment
4291,C3703,58.89,2023-06-06 04:31:18,Electronics
1233,C1960,58.78,2023-06-06 04:33:18,Entertainment
9843,C3792,65.13,2023-06-06 04:33:35,Grocery
6639,C8842,91.82,2023-06-06 04:34:25,Entertainment
8460,C6878,81.32,2023-06-06 04:34:51,Restaurant
6952,C9857,10770.54,2023-06-06 04:35:02,Electronics
7636,C6770,67.83,2023-06-06 04:37:06,Restaurant
6638,C6758,25.7,2023-06-06 04:37:51,Electronics
8076,C3764,44.27,2023-06-06 04:37:57,Restaurant
1491,C9540,56.46,2023-06-06 04:38:16,Retail
1843,C2989,19.68,2023-06-06 04:40:31,Electronics
2078,C4868,44.9,2023-06-06 04:41:21,Retail
2991,C7504,45.42,2023-06-06 04:41:50,Entertainment
6609,C6119,34.7,2023-06-06 04:42:28,Restaurant
3190,C6642,59.39,2023-06-06 04:44:16,Restaurant
2477,C8361,57.22,2023-06-06 04:48:59,Restaurant
8146,C5264,60.02,2023-06-06 04:51:32,Entertainment
4213,C5944,66.62,2023-06-06 04:53:30,Entertainment
3676,C2871,58.55,2023-06-06 04:53:53,Electronics
1164,C8177,30.9,2023-06-06 04:54:32,Retail
10565,C7191,41.76,2023-06-06 04:58:25,Grocery
6233,C1483,41.63,2023-06-06 04:58:40,Grocery
4947,C6876,56.04,2023-06-06 05:02:27,Entertainment
1753,C1534,61.27,2023-06-06 05:02:53,Grocery
5916,C5638,10.0,2023-06-06 05:02:56,Restaurant
10763,C9544,0.88,2023-06-06 05:03:08,Grocery
9299,C6410,41.16,2023-06-06 05:03:18,Retail
4096,C5240,45.25,2023-06-06 05:03:54,Restaurant
4354,C4727,53.55,2023-06-06 05:04:29,Retail
6154,C1136,63.54,2023-06-06 05:04:31,Retail
4794,C8895,65.94,2023-06-06 05:07:55,Entertainment
9037,C4983,41.2,2023-06-06 05:08:42,Electronics
7259,C8607,0.8,2023-06-06 05:08:53,Entertainment
4869,C7437,63.79,2023-06-06 05:10:42,Electronics
9885,C9775,79.1,2023-06-06 05:10:46,Grocery
3639,C3838,68.1,2023-06-06 05:11:14,Entertainment
3314,C9673,67.43,2023-06-06 05:12:52,Retail
8974,C6477,70.7,2023-06-06 05:13:13,Electronics
10968,C2338,51.21,2023-06-06 05:13:40,Grocery
9143,C4140,6247.41,2023-06-06 05:14:05,Entertainment
1323,C1722,10.0,2023-06-06 05:14:06,Restaurant
9608,C3890,78.49,2023-06-06 05:15:29,Electronics
7756,C9032,45.36,2023-06-06 05:15:30,Grocery
9741,C4041,69.64,2023-06-06 05:15:31,Entertainment
6991,C7563,71.0,2023-06-06 05:15:47,Entertainment
5561,C2650,64.38,2023-06-06 05:15:55,Entertainment
1861,C8905,42.0,2023-06-06 05:17:32,Electronics
3328,C9625,57.13,2023-06-06 05:17:45,Electronics
2488,C7495,47.19,2023-06-06 05:18:19,Restaurant
6149,C5653,65.48,2023-06-06 05:20:14,Electronics
8926,C9570,76.87,2023-06-06 05:21:08,Electronics
2003,C1546,0.65,2023-06-06 05:21:32,Grocery
6886,C5183,75.94,2023-06-06 05:24:04,Entertainment
10818,C6152,37.74,2023-06-06 05:24:11,Retail
4927,C7920,70.15,2023-06-06 05:25:27,Entertainment
3111,C9866,68.25,2023-06-06 05:26:02,Electronics
5390,C5157,59.14,2023-06-06 05:26:41,Entertainment
1810,C3634,66.83,2023-06-06 05:27:09,Grocery
7229,C1550,49.28,2023-06-06 05:30:50,Electronics
7769,C6153,56.04,2023-06-06 05:32:47,Entertainment
10713,C3344,58.5,2023-06-06 05:33:01,Grocery
4996,C6866,74.97,2023-06-06 05:34:21,Electronics
3403,C5839,63.58,2023-06-06 05:35:30,Grocery
4644,C8469,87.66,2023-06-06 05:36:46,Grocery
4521,C5631,95.88,2023-06-06 05:38:05,Electronics
7681,C2895,71.91,2023-06-06 05:38:22,Electronics
7993,C1345,52.37,2023-06-06 05:38:37,Restaurant
6058,C9231,68.45,2023-06-06 05:41:16,Entertainment
3681,C1681,89.78,2023-06-06 05:43:40,Electronics
7922,C4144,6833.21,2023-06-06 05:44:14,Grocery
7725,C8938,76.47,2023-06-06 05:47:54,Restaurant
7832,C7900,29.75,2023-06-06 05:48:24,Grocery
5750,C7199,34.63,2023-06-06 05:48:31,Entertainment
10923,C8616,16.34,2023-06-06 05:49:53,Electronics
5488,C7269,57.17,2023-06-06 05:50:40,Grocery
4179,C3328,86.1,2023-06-06 05:52:04,Entertainment
7419,C2840,65.84,2023-06-06 05:54:26,Entertainment
2746,C3526,34.35,2023-06-06 05:54:51,Restaurant
1564,C5133,47.79,2023-06-06 05:56:19,Grocery
9542,C4811,89.5,2023-06-06 05:57:29,Grocery
1558,C8449,87.08,2023-06-06 06:00:27,Restaurant
8605,C5881,51.2,2023-06-06 06:03:11,Retail
8093,C4328,50.16,2023-06-06 06:05:30,Grocery
3492,C7437,45.74,2023-06-06 06:06:11,Entertainment
9034,C8887,41.44,2023-06-06 06:07:21,Retail
4634,C3112,82.23,2023-06-06 06:07:27,Entertainment
5683,C2381,76.09,2023-06-06 06:09:30,Restaurant
6394,C1531,65.42,2023-06-06 06:09:52,Restaurant
7196,C2820,26.85,2023-06-06 06:10:26,Entertainment
2096,C3063,53.69,2023-06-06 06:12:19,Entertainment
5012,C4624,1.68,2023-06-06 06:13:52,Entertainment
2573,C2033,25.89,2023-06-06 06:14:37,Entertainment
2318,C9363,40.25,2023-06-06 06:15:38,Grocery
1917,C5342,50.01,2023-06-06 06:20:08,Entertainment
5282,C3641,54.96,2023-06-06 06:21:34,Restaurant
8729,C9877,25.69,2023-06-06 06:22:06,Restaurant
1971,C6661,10.78,2023-06-06 06:22:31,Electronics
5152,C6206,77.05,2023-06-06 06:22:49,Retail
1975,C8484,64.58,2023-06-06 06:23:42,Entertainment
7153,C8947,40.92,2023-06-06 06:24:00,Entertainment
3464,C4203,44.73,2023-06-06 06:25:23,Grocery
10234,C1036,72.83,2023-06-06 06:26:16,Entertainment
4766,C3611,82.0,2023-06-06 06:27:19,Electronics
5105,C7406,53.49,2023-06-06 06:27:23,Restaurant
4890,C3845,64.8,2023-06-06 06:28:36,Restaurant
7352,C6616,41.62,2023-06-06 06:28:41,Restaurant
5904,C4039,50.22,2023-06-06 06:29:11,Restaurant
8675,C7086,51.59,2023-06-06 06:29:13,Retail
6537,C8921,63.16,2023-06-06 06:29:32,Retail
2383,C3600,0.94,2023-06-06 06:31:13,Grocery
5221,C1662,0.64,2023-06-06 06:40:01,Entertainment
9337,C7731,61.69,2023-06-06 06:41:17,Electronics
4429,C5593,32.57,2023-06-06 06:42:12,Retail
7272,C6500,75.21,2023-06-06 06:42:16,Grocery
10093,C4338,102.58,2023-06-06 06:43:53,Restaurant
6419,C2999,104.97,2023-06-06 06:44:46,Entertainment
4500,C3167,71.76,2023-06-06 06:46:08,Grocery
2088,C3001,70.8,2023-06-06 06:49:52,Electronics
9571,C4752,84.31,2023-06-06 06:50:10,Restaurant
5908,C6254,41.73,2023-06-06 06:50:16,Electronics
2038,C5295,57.98,2023-06-06 06:51:13,Grocery
1655,C8800,42.61,2023-06-06 06:51:39,Entertainment
10967,C7636,85.16,2023-06-06 06:56:52,Restaurant
1495,C8206,20.8,2023-06-06 06:57:11,Grocery
3096,C7806,35.02,2023-06-06 06:57:30,Grocery
3804,C8826,7675.1,2023-06-06 06:59:36,Retail
7923,C1453,50.74,2023-06-06 07:00:46,Grocery
1576,C4266,69.99,2023-06-06 07:01:18,Restaurant
3301,C4583,56.31,2023-06-06 07:02:30,Restaurant
9709,C7743,23.15,2023-06-06 07:02:54,Entertainment
7316,C2075,12.22,2023-06-06 07:03:59,Electronics
3759,C8951,92.54,2023-06-06 07:04:15,Grocery
2402,C6731,57.23,2023-06-06 07:04:40,Retail
7327,C5521,75.17,2023-06-06 07:04:53,Restaurant
1185,C5562,101.78,2023-06-06 07:07:14,Grocery
1807,C6460,85.67,2023-06-06 07:08:31,Retail
4497,C1328,71.27,2023-06-06 07:08:42,Grocery
9430,C2352,43.26,2023-06-06 07:09:00,Electronics
4031,C8126,51.19,2023-06-06 07:11:31,Grocery
7856,C9779,62.74,2023-06-06 07:14:06,Retail
6654,C7566,25.02,2023-06-06 07:17:39,Entertainment
6756,C7948,48.78,2023-06-06 07:17:42,Electronics
4260,C3725,77.4,2023-06-06 07:18:00,Entertainment
1393,C8119,23.2,2023-06-06 07:18:08,Grocery
8184,C1587,37.57,2023-06-06 07:19:55,Entertainment
6008,C5920,105.01,2023-06-06 07:20:19,Electronics
10079,C3105,92.48,2023-06-06 07:21:12,Restaurant
6773,C8917,81.11,2023-06-06 07:21:13,Entertainment
5782,C5410,59.77,2023-06-06 07:21:18,Retail
10927,C2775,62.03,2023-06-06 07:22:57,Electronics
8577,C9527,92.68,2023-06-06 07:25:20,Retail
8802,C7669,101.0,2023-06-06 07:25:47,Retail
8823,C5016,82.15,2023-06-06 07:25:51,Grocery
5593,C3450,112.49,2023-06-06 07:29:07,Restaurant
6958,C2692,49.51,2023-06-06 07:29:35,Retail
2661,C2858,52.31,2023-06-06 07:30:02,Entertainment
4755,C7566,70.81,2023-06-06 07:30:12,Retail
4427,C5965,10.0,2023-06-06 07:30:32,Retail
5668,C3734,68.01,2023-06-06 07:30:42,Entertainment
7830,C7921,60.72,2023-06-06 07:34:20,Entertainment
5039,C9335,60.3,2023-06-06 07:34:44,Grocery
6478,C8849,77.37,2023-06-06 07:36:16,Electronics
6237,C5970,50.11,2023-06-06 07:36:17,Entertainment
4010,C9680,52.71,2023-06-06 07:36:28,Electronics
9203,C6760,44.66,2023-06-06 07:37:47,Electronics
8320,C5175,62.13,2023-06-06 07:38:43,Restaurant
3694,C8193,73.06,2023-06-06 07:40:08,Restaurant
8907,C5599,63.41,2023-06-06 07:40:26,Electronics
3975,C1752,20.77,2023-06-06 07:41:04,Retail
9170,C7131,29.4,2023-06-06 07:41:45,Restaurant
8433,C4599,68.75,2023-06-06 07:43:58,Grocery
