timestamp,energy_kwh,temperature,humidity,is_weekend,is_holiday,hour_of_day,occupancy_percent
2024-10-29 10:00:00,7.2,53.8,55.8,0,0,10,46.8
2024-10-29 11:00:00,-15.0,54.1,48.9,0,0,11,69.0
2024-10-29 12:00:00,8.7,53.9,52.1,0,0,12,45.3
2024-10-29 13:00:00,5.4,52.7,45.4,0,0,13,48.6
2024-10-29 14:00:00,-19.3,61.8,31.8,0,0,14,73.3
2024-10-29 15:00:00,7.1,60.7,62.1,0,0,15,46.9
2024-10-29 16:00:00,18.3,61.8,56.3,0,0,16,35.7
2024-10-29 17:00:00,32.7,56.2,32.4,0,0,17,21.3
2024-10-29 18:00:00,23.4,55.4,46.3,0,0,18,30.6
2024-10-29 19:00:00,11.6,53.0,55.1,0,0,19,42.4
2024-10-29 20:00:00,30.6,56.5,65.9,0,0,20,23.4
2024-10-29 21:00:00,20.6,54.6,30.4,0,0,21,33.4
2024-10-29 22:00:00,-0.3,61.7,34.3,0,0,22,54.3
2024-10-29 23:00:00,26.5,57.2,45.6,0,0,23,27.5
2024-10-30 00:00:00,-10.4,61.9,49.0,0,0,0,64.4
2024-10-30 01:00:00,22.2,57.6,69.4,0,0,1,31.8
2024-10-30 02:00:00,10.8,60.8,48.4,0,0,2,43.2
2024-10-30 03:00:00,-15.8,58.6,50.0,0,0,3,69.8
2024-10-30 04:00:00,28.4,54.0,40.3,0,0,4,25.6
2024-10-30 05:00:00,-13.3,57.7,44.8,0,0,5,67.3
2024-10-30 06:00:00,32.1,59.8,38.1,0,0,6,21.9
2024-10-30 07:00:00,0.9,55.2,69.7,0,0,7,53.1
2024-10-30 08:00:00,14.9,57.6,42.5,0,0,8,39.1
2024-10-30 09:00:00,33.6,56.5,67.5,0,0,9,20.4
2024-10-30 10:00:00,10.3,58.5,63.5,0,0,10,43.7
2024-10-30 11:00:00,-4.5,60.7,44.3,0,0,11,58.5
2024-10-30 12:00:00,8.3,59.0,55.3,0,0,12,45.7
2024-10-30 13:00:00,-8.1,60.3,33.0,0,0,13,62.1
2024-10-30 14:00:00,20.5,53.2,40.8,0,0,14,33.5
2024-10-30 15:00:00,-9.8,58.0,44.8,0,0,15,63.8
2024-10-30 16:00:00,-0.6,56.2,52.4,0,0,16,54.6
2024-10-30 17:00:00,-1.6,60.2,69.2,0,0,17,55.6
2024-10-30 18:00:00,5.3,53.1,65.8,0,0,18,48.7
2024-10-30 19:00:00,18.4,59.6,30.9,0,0,19,35.6
2024-10-30 20:00:00,5.4,53.2,34.7,0,0,20,48.6
2024-10-30 21:00:00,-6.5,56.2,44.8,0,0,21,60.5
2024-10-30 22:00:00,-9.9,61.1,54.7,0,0,22,63.9
2024-10-30 23:00:00,-9.4,61.0,62.0,0,0,23,63.4
2024-10-31 00:00:00,26.9,54.2,49.7,0,0,0,27.1
2024-10-31 01:00:00,-10.9,61.2,57.3,0,0,1,64.9
2024-10-31 02:00:00,0.6,59.8,69.6,0,0,2,53.4
2024-10-31 03:00:00,16.2,56.5,51.8,0,0,3,37.8
2024-10-31 04:00:00,-7.0,54.6,67.2,0,0,4,61.0
2024-10-31 05:00:00,33.3,59.5,69.7,0,0,5,20.7
2024-10-31 06:00:00,29.8,54.1,50.9,0,0,6,24.2
2024-10-31 07:00:00,14.7,56.0,64.3,0,0,7,39.3
2024-10-31 08:00:00,-10.3,54.6,65.6,0,0,8,64.3
2024-10-31 09:00:00,26.0,57.6,60.6,0,0,9,28.0
2024-10-31 10:00:00,13.3,56.3,52.5,0,0,10,40.7
2024-10-31 11:00:00,-11.0,53.5,35.0,0,0,11,65.0
2024-10-31 12:00:00,4.2,58.8,52.5,0,0,12,49.8
2024-10-31 13:00:00,-20.3,54.0,60.5,0,0,13,74.3
2024-10-31 14:00:00,7.6,53.6,69.7,0,0,14,46.4
2024-10-31 15:00:00,1.0,61.6,55.0,0,0,15,53.0
2024-10-31 16:00:00,19.9,60.1,61.3,0,0,16,34.1
2024-10-31 17:00:00,0.3,56.4,52.1,0,0,17,53.7
2024-10-31 18:00:00,17.2,54.8,69.1,0,0,18,36.8
2024-10-31 19:00:00,-13.6,60.8,50.6,0,0,19,67.6
2024-10-31 20:00:00,-4.7,60.0,66.6,0,0,20,58.7
2024-10-31 21:00:00,15.9,61.1,32.7,0,0,21,38.1
2024-10-31 22:00:00,21.1,58.7,61.0,0,0,22,32.9
2024-10-31 23:00:00,10.0,62.0,41.3,0,0,23,44.0
2024-11-01 00:00:00,-10.9,49.3,39.8,0,0,0,69.9
2024-11-01 01:00:00,-11.8,42.7,45.8,0,0,1,70.8
2024-11-01 02:00:00,31.3,48.7,48.3,0,0,2,27.7
2024-11-01 03:00:00,15.9,44.9,52.4,0,0,3,43.1
2024-11-01 04:00:00,-7.6,51.6,47.6,0,0,4,66.6
2024-11-01 05:00:00,12.2,42.5,55.6,0,0,5,46.8
2024-11-01 06:00:00,-11.8,51.4,44.7,0,0,6,70.8
2024-11-01 07:00:00,-13.8,49.0,68.6,0,0,7,72.8
2024-11-01 08:00:00,9.4,44.1,66.8,0,0,8,49.6
2024-11-01 09:00:00,36.7,48.6,65.3,0,0,9,22.3
2024-11-01 10:00:00,6.1,43.1,30.8,0,0,10,52.9
2024-11-01 11:00:00,5.7,43.3,65.1,0,0,11,53.3
2024-11-01 12:00:00,14.9,42.5,60.4,0,0,12,44.1
2024-11-01 13:00:00,-4.9,46.9,39.8,0,0,13,63.9
2024-11-01 14:00:00,8.3,44.7,59.8,0,0,14,50.7
2024-11-01 15:00:00,9.2,47.6,58.0,0,0,15,49.8
2024-11-01 16:00:00,1.4,48.9,38.1,0,0,16,57.6
2024-11-01 17:00:00,8.4,47.4,66.0,0,0,17,50.6
2024-11-01 18:00:00,12.3,50.7,66.0,0,0,18,46.7
2024-11-01 19:00:00,-12.3,45.5,62.5,0,0,19,71.3
2024-11-01 20:00:00,-8.0,46.4,62.3,0,0,20,67.0
2024-11-01 21:00:00,22.6,49.2,31.4,0,0,21,36.4
2024-11-01 22:00:00,20.2,45.7,38.1,0,0,22,38.8
2024-11-01 23:00:00,12.9,48.2,52.0,0,0,23,46.1
2024-11-02 00:00:00,42.7,42.2,63.5,1,0,0,16.3
2024-11-02 01:00:00,51.0,51.5,58.0,1,0,1,8.0
2024-11-02 02:00:00,35.3,47.3,55.4,1,0,2,23.7
2024-11-02 03:00:00,51.1,47.4,53.0,1,0,3,7.9
2024-11-02 04:00:00,39.3,42.9,68.8,1,0,4,19.7
2024-11-02 05:00:00,51.5,50.6,32.5,1,0,5,7.5
2024-11-02 06:00:00,36.7,51.9,49.6,1,0,6,22.3
2024-11-02 07:00:00,41.9,45.1,62.0,1,0,7,17.1
2024-11-02 08:00:00,44.1,43.5,30.4,1,0,8,14.9
2024-11-02 09:00:00,43.6,42.5,59.0,1,0,9,15.4
2024-11-02 10:00:00,49.7,48.4,30.9,1,0,10,9.3
2024-11-02 11:00:00,47.6,51.4,48.6,1,0,11,11.4
2024-11-02 12:00:00,47.8,49.5,58.5,1,0,12,11.2
2024-11-02 13:00:00,44.0,46.2,55.4,1,0,13,15.0
2024-11-02 14:00:00,35.7,43.9,52.5,1,0,14,23.3
2024-11-02 15:00:00,35.0,48.5,45.6,1,0,15,24.0
2024-11-02 16:00:00,41.5,45.7,52.8,1,0,16,17.5
2024-11-02 17:00:00,45.8,43.6,49.3,1,0,17,13.2
2024-11-02 18:00:00,41.5,45.2,50.1,1,0,18,17.5
2024-11-02 19:00:00,41.9,43.5,32.5,1,0,19,17.1
2024-11-02 20:00:00,40.2,43.9,60.9,1,0,20,18.8
2024-11-02 21:00:00,49.8,45.1,65.4,1,0,21,9.2
2024-11-02 22:00:00,35.9,43.4,47.2,1,0,22,23.1
2024-11-02 23:00:00,40.7,44.8,49.7,1,0,23,18.3
2024-11-03 00:00:00,43.0,51.4,46.3,1,0,0,16.0
2024-11-03 01:00:00,43.0,42.5,32.2,1,0,1,16.0
2024-11-03 02:00:00,45.4,45.4,48.0,1,0,2,13.6
2024-11-03 03:00:00,50.1,49.8,52.8,1,0,3,8.9
2024-11-03 04:00:00,41.8,51.3,60.2,1,0,4,17.2
2024-11-03 05:00:00,49.8,49.9,62.4,1,0,5,9.2
2024-11-03 06:00:00,44.9,43.9,35.5,1,0,6,14.1
2024-11-03 07:00:00,46.7,43.8,50.3,1,0,7,12.3
2024-11-03 08:00:00,51.0,51.6,68.9,1,0,8,8.0
2024-11-03 09:00:00,41.8,48.5,38.1,1,0,9,17.2
2024-11-03 10:00:00,45.5,48.6,41.4,1,0,10,13.5
2024-11-03 11:00:00,34.1,45.2,56.4,1,0,11,24.9
2024-11-03 12:00:00,47.6,51.7,63.8,1,0,12,11.4
2024-11-03 13:00:00,43.3,49.2,59.1,1,0,13,15.7
2024-11-03 14:00:00,46.3,51.8,63.7,1,0,14,12.7
2024-11-03 15:00:00,34.8,44.5,67.7,1,0,15,24.2
2024-11-03 16:00:00,35.2,45.6,53.6,1,0,16,23.8
2024-11-03 17:00:00,51.3,47.1,53.1,1,0,17,7.7
2024-11-03 18:00:00,38.5,46.2,43.3,1,0,18,20.5
2024-11-03 19:00:00,37.1,49.6,52.7,1,0,19,21.9
2024-11-03 20:00:00,36.7,44.2,35.3,1,0,20,22.3
2024-11-03 21:00:00,49.9,48.7,46.7,1,0,21,9.1
2024-11-03 22:00:00,40.9,48.0,56.6,1,0,22,18.1
2024-11-03 23:00:00,45.4,51.8,57.9,1,0,23,13.6
2024-11-04 00:00:00,6.2,49.0,31.8,0,0,0,52.8
2024-11-04 01:00:00,-9.9,43.2,59.7,0,0,1,68.9
2024-11-04 02:00:00,7.8,42.9,59.6,0,0,2,51.2
2024-11-04 03:00:00,17.1,48.5,35.6,0,0,3,41.9
2024-11-04 04:00:00,3.9,49.3,56.9,0,0,4,55.1
2024-11-04 05:00:00,20.0,49.9,51.5,0,0,5,39.0
2024-11-04 06:00:00,-2.0,45.9,48.1,0,0,6,61.0
2024-11-04 07:00:00,30.5,51.0,47.9,0,0,7,28.5
2024-11-04 08:00:00,38.5,51.0,64.6,0,0,8,20.5
2024-11-04 09:00:00,30.9,49.6,57.3,0,0,9,28.1
2024-11-04 10:00:00,28.5,43.0,46.7,0,0,10,30.5
2024-11-04 11:00:00,28.9,46.6,60.8,0,0,11,30.1
2024-11-04 12:00:00,31.0,51.5,44.9,0,0,12,28.0
2024-11-04 13:00:00,-15.5,44.0,60.9,0,0,13,74.5
2024-11-04 14:00:00,0.9,42.5,42.9,0,0,14,58.1
2024-11-04 15:00:00,27.5,46.9,40.2,0,0,15,31.5
2024-11-04 16:00:00,-0.8,44.6,37.9,0,0,16,59.8
2024-11-04 17:00:00,26.8,47.4,61.7,0,0,17,32.2
2024-11-04 18:00:00,-15.0,45.7,56.6,0,0,18,74.0
2024-11-04 19:00:00,16.9,45.0,64.8,0,0,19,42.1
2024-11-04 20:00:00,9.3,43.8,49.5,0,0,20,49.7
2024-11-04 21:00:00,34.8,51.4,63.9,0,0,21,24.2
2024-11-04 22:00:00,26.9,51.6,52.4,0,0,22,32.1
2024-11-04 23:00:00,19.7,48.3,52.9,0,0,23,39.3
2024-11-05 00:00:00,18.6,48.3,63.5,0,0,0,40.4
2024-11-05 01:00:00,-4.6,43.8,38.3,0,0,1,63.6
2024-11-05 02:00:00,34.1,46.6,32.2,0,0,2,24.9
2024-11-05 03:00:00,28.0,43.0,66.6,0,0,3,31.0
2024-11-05 04:00:00,-7.4,44.3,69.6,0,0,4,66.4
2024-11-05 05:00:00,7.7,45.2,57.0,0,0,5,51.3
2024-11-05 06:00:00,6.4,47.3,41.8,0,0,6,52.6
2024-11-05 07:00:00,-5.0,43.2,59.4,0,0,7,64.0
2024-11-05 08:00:00,31.3,46.1,49.4,0,0,8,27.7
2024-11-05 09:00:00,10.0,45.3,69.6,0,0,9,49.0
2024-11-05 10:00:00,17.6,47.9,59.9,0,0,10,41.4
2024-11-05 11:00:00,-9.5,45.5,39.2,0,0,11,68.5
2024-11-05 12:00:00,21.1,47.4,45.2,0,0,12,37.9
2024-11-05 13:00:00,11.2,50.3,61.9,0,0,13,47.8
2024-11-05 14:00:00,17.1,49.7,66.4,0,0,14,41.9
2024-11-05 15:00:00,17.5,43.1,58.0,0,0,15,41.5
2024-11-05 16:00:00,12.4,45.3,65.6,0,0,16,46.6
2024-11-05 17:00:00,16.9,44.6,69.7,0,0,17,42.1
2024-11-05 18:00:00,7.2,42.2,32.7,0,0,18,51.8
2024-11-05 19:00:00,-6.5,42.2,46.1,0,0,19,65.5
2024-11-05 20:00:00,4.9,46.0,35.9,0,0,20,54.1
2024-11-05 21:00:00,30.3,47.6,69.1,0,0,21,28.7
2024-11-05 22:00:00,-12.2,44.9,33.5,0,0,22,71.2
2024-11-05 23:00:00,-6.5,47.2,50.8,0,0,23,65.5
2024-11-06 00:00:00,26.3,47.5,57.1,0,0,0,32.7
2024-11-06 01:00:00,26.2,46.6,66.1,0,0,1,32.8
2024-11-06 02:00:00,21.1,42.5,49.5,0,0,2,37.9
2024-11-06 03:00:00,-14.8,51.1,31.2,0,0,3,73.8
2024-11-06 04:00:00,9.9,42.0,69.7,0,0,4,49.1
2024-11-06 05:00:00,2.8,46.6,59.4,0,0,5,56.2
2024-11-06 06:00:00,-2.9,43.2,33.3,0,0,6,61.9
2024-11-06 07:00:00,2.5,44.7,69.3,0,0,7,56.5
2024-11-06 08:00:00,-13.4,51.2,40.9,0,0,8,72.4
2024-11-06 09:00:00,5.0,46.7,59.3,0,0,9,54.0
2024-11-06 10:00:00,8.1,47.2,46.1,0,0,10,50.9
2024-11-06 11:00:00,34.7,49.6,39.3,0,0,11,24.3
2024-11-06 12:00:00,13.9,46.0,36.0,0,0,12,45.1
2024-11-06 13:00:00,15.6,49.7,49.8,0,0,13,43.4
2024-11-06 14:00:00,11.4,51.7,57.6,0,0,14,47.6
2024-11-06 15:00:00,-11.5,48.0,59.5,0,0,15,70.5
2024-11-06 16:00:00,20.3,44.1,48.2,0,0,16,38.7
2024-11-06 17:00:00,13.4,51.9,33.1,0,0,17,45.6
2024-11-06 18:00:00,-15.6,44.0,51.3,0,0,18,74.6
2024-11-06 19:00:00,-13.3,49.1,39.4,0,0,19,72.3
2024-11-06 20:00:00,29.8,43.2,33.3,0,0,20,29.2
2024-11-06 21:00:00,36.7,50.6,68.6,0,0,21,22.3
2024-11-06 22:00:00,16.8,48.0,48.8,0,0,22,42.2
2024-11-06 23:00:00,-11.7,42.8,39.2,0,0,23,70.7
2024-11-07 00:00:00,31.5,44.6,41.7,0,0,0,27.5
2024-11-07 01:00:00,2.2,43.9,52.5,0,0,1,56.8
2024-11-07 02:00:00,2.5,49.7,55.0,0,0,2,56.5
2024-11-07 03:00:00,10.8,44.8,52.8,0,0,3,48.2
2024-11-07 04:00:00,7.2,45.8,30.9,0,0,4,51.8
2024-11-07 05:00:00,3.1,48.5,31.8,0,0,5,55.9
2024-11-07 06:00:00,35.6,46.7,54.0,0,0,6,23.4
2024-11-07 07:00:00,32.7,47.6,37.6,0,0,7,26.3
2024-11-07 08:00:00,6.4,50.1,59.8,0,0,8,52.6
2024-11-07 09:00:00,26.5,46.6,58.2,0,0,9,32.5
2024-11-07 10:00:00,-6.3,48.0,31.3,0,0,10,65.3
2024-11-07 11:00:00,31.9,42.3,52.3,0,0,11,27.1
2024-11-07 12:00:00,37.4,50.5,49.9,0,0,12,21.6
2024-11-07 13:00:00,-3.9,48.2,35.4,0,0,13,62.9
2024-11-07 14:00:00,18.2,46.4,54.0,0,0,14,40.8
2024-11-07 15:00:00,12.9,44.6,56.8,0,0,15,46.1
2024-11-07 16:00:00,6.7,49.4,48.3,0,0,16,52.3
2024-11-07 17:00:00,32.0,51.3,66.9,0,0,17,27.0
2024-11-07 18:00:00,-11.0,47.5,49.5,0,0,18,70.0
2024-11-07 19:00:00,21.2,50.1,37.3,0,0,19,37.8
2024-11-07 20:00:00,-9.8,47.9,30.6,0,0,20,68.8
2024-11-07 21:00:00,-15.9,46.9,66.9,0,0,21,74.9
2024-11-07 22:00:00,38.0,50.5,42.2,0,0,22,21.0
2024-11-07 23:00:00,3.6,46.2,36.2,0,0,23,55.4
2024-11-08 00:00:00,3.6,45.3,51.5,0,0,0,55.4
2024-11-08 01:00:00,-15.3,47.4,32.7,0,0,1,74.3
2024-11-08 02:00:00,18.0,47.4,67.1,0,0,2,41.0
2024-11-08 03:00:00,-14.8,49.6,51.1,0,0,3,73.8
2024-11-08 04:00:00,16.0,42.8,65.4,0,0,4,43.0
2024-11-08 05:00:00,-15.7,42.3,45.8,0,0,5,74.7
2024-11-08 06:00:00,15.5,51.0,41.2,0,0,6,43.5
2024-11-08 07:00:00,32.3,50.5,39.2,0,0,7,26.7
2024-11-08 08:00:00,37.2,44.7,56.1,0,0,8,21.8
2024-11-08 09:00:00,8.2,47.2,67.2,0,0,9,50.8
2024-11-08 10:00:00,15.1,47.7,31.4,0,0,10,43.9
2024-11-08 11:00:00,10.9,48.6,36.2,0,0,11,48.1
2024-11-08 12:00:00,8.6,46.2,39.0,0,0,12,50.4
2024-11-08 13:00:00,37.6,42.2,32.2,0,0,13,21.4
2024-11-08 14:00:00,0.6,50.5,41.8,0,0,14,58.4
2024-11-08 15:00:00,30.5,43.2,54.9,0,0,15,28.5
2024-11-08 16:00:00,21.2,49.4,46.5,0,0,16,37.8
2024-11-08 17:00:00,18.1,46.2,66.6,0,0,17,40.9
2024-11-08 18:00:00,4.8,44.9,41.2,0,0,18,54.2
2024-11-08 19:00:00,16.7,43.4,66.2,0,0,19,42.3
2024-11-08 20:00:00,19.4,47.5,34.8,0,0,20,39.6
2024-11-08 21:00:00,24.9,50.5,57.4,0,0,21,34.1
2024-11-08 22:00:00,-15.9,42.8,59.0,0,0,22,74.9
2024-11-08 23:00:00,-12.3,42.8,38.2,0,0,23,71.3
2024-11-09 00:00:00,36.7,43.3,36.9,1,0,0,22.3
2024-11-09 01:00:00,46.2,45.8,44.4,1,0,1,12.8
2024-11-09 02:00:00,37.6,43.5,64.2,1,0,2,21.4
2024-11-09 03:00:00,53.0,45.0,53.0,1,0,3,6.0
2024-11-09 04:00:00,50.8,51.9,51.5,1,0,4,8.2
2024-11-09 05:00:00,52.6,42.8,55.3,1,0,5,6.4
2024-11-09 06:00:00,41.8,46.2,34.1,1,0,6,17.2
2024-11-09 07:00:00,43.8,42.4,62.9,1,0,7,15.2
2024-11-09 08:00:00,50.7,44.5,60.4,1,0,8,8.3
2024-11-09 09:00:00,52.4,44.6,64.6,1,0,9,6.6
2024-11-09 10:00:00,37.6,44.5,40.7,1,0,10,21.4
2024-11-09 11:00:00,46.9,47.4,46.9,1,0,11,12.1
2024-11-09 12:00:00,52.8,50.3,37.0,1,0,12,6.2
2024-11-09 13:00:00,50.3,51.4,49.5,1,0,13,8.7
2024-11-09 14:00:00,46.9,51.4,65.3,1,0,14,12.1
2024-11-09 15:00:00,48.6,48.6,48.5,1,0,15,10.4
2024-11-09 16:00:00,39.9,43.5,34.2,1,0,16,19.1
2024-11-09 17:00:00,46.4,42.8,52.5,1,0,17,12.6
2024-11-09 18:00:00,38.2,49.1,64.7,1,0,18,20.8
2024-11-09 19:00:00,40.4,47.4,40.7,1,0,19,18.6
2024-11-09 20:00:00,48.1,51.5,61.9,1,0,20,10.9
2024-11-09 21:00:00,50.5,42.1,30.9,1,0,21,8.5
2024-11-09 22:00:00,49.2,45.6,65.1,1,0,22,9.8
2024-11-09 23:00:00,51.4,48.3,66.9,1,0,23,7.6
2024-11-10 00:00:00,42.5,51.6,35.2,1,0,0,16.5
2024-11-10 01:00:00,53.3,46.7,57.9,1,0,1,5.7
2024-11-10 02:00:00,46.1,47.3,49.9,1,0,2,12.9
2024-11-10 03:00:00,41.5,51.0,67.1,1,0,3,17.5
2024-11-10 04:00:00,50.9,43.4,61.7,1,0,4,8.1
2024-11-10 05:00:00,49.5,47.7,34.9,1,0,5,9.5
2024-11-10 06:00:00,35.8,42.5,32.8,1,0,6,23.2
2024-11-10 07:00:00,50.5,44.0,68.9,1,0,7,8.5
2024-11-10 08:00:00,40.9,46.3,58.5,1,0,8,18.1
2024-11-10 09:00:00,46.1,43.4,39.2,1,0,9,12.9
2024-11-10 10:00:00,42.7,45.4,61.4,1,0,10,16.3
2024-11-10 11:00:00,42.2,42.7,32.1,1,0,11,16.8
2024-11-10 12:00:00,45.5,51.6,59.7,1,0,12,13.5
2024-11-10 13:00:00,37.6,50.3,32.3,1,0,13,21.4
2024-11-10 14:00:00,53.9,46.7,58.3,1,0,14,5.1
2024-11-10 15:00:00,39.0,51.2,41.5,1,0,15,20.0
2024-11-10 16:00:00,42.5,47.4,65.8,1,0,16,16.5
2024-11-10 17:00:00,53.2,48.7,33.5,1,0,17,5.8
2024-11-10 18:00:00,47.8,44.9,54.9,1,0,18,11.2
2024-11-10 19:00:00,51.0,43.5,67.8,1,0,19,8.0
2024-11-10 20:00:00,37.3,46.9,41.9,1,0,20,21.7
2024-11-10 21:00:00,49.9,46.0,51.7,1,0,21,9.1
2024-11-10 22:00:00,34.8,46.4,50.2,1,0,22,24.2
2024-11-10 23:00:00,46.6,48.3,60.1,1,0,23,12.4
2024-11-11 00:00:00,43.4,51.7,53.2,0,1,0,15.6
2024-11-11 01:00:00,40.4,46.1,51.2,0,1,1,18.6
2024-11-11 02:00:00,43.9,44.3,36.9,0,1,2,15.1
2024-11-11 03:00:00,42.9,44.7,33.5,0,1,3,16.1
2024-11-11 04:00:00,43.6,50.3,51.6,0,1,4,15.4
2024-11-11 05:00:00,45.1,43.1,54.3,0,1,5,13.9
2024-11-11 06:00:00,39.5,48.5,55.2,0,1,6,19.5
2024-11-11 07:00:00,42.7,43.6,62.3,0,1,7,16.3
2024-11-11 08:00:00,44.8,50.7,67.4,0,1,8,14.2
2024-11-11 09:00:00,49.1,45.5,48.8,0,1,9,9.9
2024-11-11 10:00:00,45.0,46.0,44.6,0,1,10,14.0
2024-11-11 11:00:00,43.0,48.6,31.9,0,1,11,16.0
2024-11-11 12:00:00,52.9,49.4,48.0,0,1,12,6.1
2024-11-11 13:00:00,53.6,51.9,44.9,0,1,13,5.4
2024-11-11 14:00:00,52.4,44.0,61.2,0,1,14,6.6
2024-11-11 15:00:00,51.4,45.5,59.6,0,1,15,7.6
2024-11-11 16:00:00,51.1,50.3,38.1,0,1,16,7.9
2024-11-11 17:00:00,42.7,50.5,47.6,0,1,17,16.3
2024-11-11 18:00:00,52.5,42.9,34.7,0,1,18,6.5
2024-11-11 19:00:00,51.9,48.8,45.0,0,1,19,7.1
2024-11-11 20:00:00,46.7,50.5,31.6,0,1,20,12.3
2024-11-11 21:00:00,46.5,51.9,36.8,0,1,21,12.5
2024-11-11 22:00:00,48.2,49.1,56.5,0,1,22,10.8
2024-11-11 23:00:00,52.2,45.0,57.8,0,1,23,6.8
2024-11-12 00:00:00,19.1,49.7,52.6,0,0,0,39.9
2024-11-12 01:00:00,4.7,50.8,51.9,0,0,1,54.3
2024-11-12 02:00:00,-7.4,42.9,30.4,0,0,2,66.4
2024-11-12 03:00:00,22.5,46.3,38.3,0,0,3,36.5
2024-11-12 04:00:00,19.2,44.0,40.8,0,0,4,39.8
2024-11-12 05:00:00,19.4,45.4,64.1,0,0,5,39.6
2024-11-12 06:00:00,-0.9,49.2,58.1,0,0,6,59.9
2024-11-12 07:00:00,12.8,44.9,69.8,0,0,7,46.2
2024-11-12 08:00:00,-11.4,49.1,39.3,0,0,8,70.4
2024-11-12 09:00:00,18.9,45.0,53.7,0,0,9,40.1
2024-11-12 10:00:00,-13.9,46.5,60.6,0,0,10,72.9
2024-11-12 11:00:00,24.4,50.1,49.6,0,0,11,34.6
2024-11-12 12:00:00,-7.3,48.2,43.7,0,0,12,66.3
2024-11-12 13:00:00,11.3,47.3,53.0,0,0,13,47.7
2024-11-12 14:00:00,32.6,51.6,63.0,0,0,14,26.4
2024-11-12 15:00:00,18.9,43.4,60.3,0,0,15,40.1
2024-11-12 16:00:00,24.8,45.1,37.0,0,0,16,34.2
2024-11-12 17:00:00,-5.0,48.4,49.6,0,0,17,64.0
2024-11-12 18:00:00,0.5,51.2,55.6,0,0,18,58.5
2024-11-12 19:00:00,-14.7,45.0,36.5,0,0,19,73.7
2024-11-12 20:00:00,5.2,43.3,67.1,0,0,20,53.8
2024-11-12 21:00:00,7.0,42.7,58.1,0,0,21,52.0
2024-11-12 22:00:00,7.4,42.7,42.1,0,0,22,51.6
2024-11-12 23:00:00,14.3,49.6,40.2,0,0,23,44.7
2024-11-13 00:00:00,22.2,51.2,40.4,0,0,0,36.8
2024-11-13 01:00:00,14.4,48.6,65.4,0,0,1,44.6
2024-11-13 02:00:00,21.5,46.4,50.3,0,0,2,37.5
2024-11-13 03:00:00,7.8,48.9,62.4,0,0,3,51.2
2024-11-13 04:00:00,0.0,42.3,57.8,0,0,4,59.0
2024-11-13 05:00:00,22.6,49.4,63.2,0,0,5,36.4
2024-11-13 06:00:00,34.8,47.8,67.6,0,0,6,24.2
2024-11-13 07:00:00,-1.8,42.6,38.5,0,0,7,60.8
2024-11-13 08:00:00,8.2,43.8,31.4,0,0,8,50.8
2024-11-13 09:00:00,19.1,43.1,53.2,0,0,9,39.9
2024-11-13 10:00:00,3.4,51.2,35.8,0,0,10,55.6
2024-11-13 11:00:00,1.9,44.6,47.8,0,0,11,57.1
2024-11-13 12:00:00,-14.4,45.3,68.2,0,0,12,73.4
2024-11-13 13:00:00,26.5,51.8,55.3,0,0,13,32.5
2024-11-13 14:00:00,-4.1,48.1,63.9,0,0,14,63.1
2024-11-13 15:00:00,-4.1,46.3,48.0,0,0,15,63.1
2024-11-13 16:00:00,-7.0,45.9,56.9,0,0,16,66.0
2024-11-13 17:00:00,-6.6,44.0,30.5,0,0,17,65.6
2024-11-13 18:00:00,-2.6,48.8,65.4,0,0,18,61.6
2024-11-13 19:00:00,30.5,45.4,53.2,0,0,19,28.5
2024-11-13 20:00:00,-5.6,48.9,33.6,0,0,20,64.6
2024-11-13 21:00:00,18.5,47.3,56.6,0,0,21,40.5
2024-11-13 22:00:00,6.0,44.2,65.5,0,0,22,53.0
2024-11-13 23:00:00,37.0,49.2,55.0,0,0,23,22.0
2024-11-14 00:00:00,-14.4,48.9,38.7,0,0,0,73.4
2024-11-14 01:00:00,-1.8,43.0,42.5,0,0,1,60.8
2024-11-14 02:00:00,11.9,49.2,45.1,0,0,2,47.1
2024-11-14 03:00:00,-8.1,49.4,45.0,0,0,3,67.1
2024-11-14 04:00:00,34.3,43.7,64.1,0,0,4,24.7
2024-11-14 05:00:00,19.7,46.4,38.3,0,0,5,39.3
2024-11-14 06:00:00,24.2,51.5,37.7,0,0,6,34.8
2024-11-14 07:00:00,17.2,43.6,38.7,0,0,7,41.8
2024-11-14 08:00:00,-5.2,43.9,68.8,0,0,8,64.2
2024-11-14 09:00:00,35.8,48.3,40.9,0,0,9,23.2
2024-11-14 10:00:00,9.3,45.0,40.6,0,0,10,49.7
2024-11-14 11:00:00,37.2,51.9,34.2,0,0,11,21.8
2024-11-14 12:00:00,-15.9,47.6,68.7,0,0,12,74.9
2024-11-14 13:00:00,11.6,43.0,69.4,0,0,13,47.4
2024-11-14 14:00:00,30.2,50.2,31.2,0,0,14,28.8
2024-11-14 15:00:00,10.2,46.9,49.9,0,0,15,48.8
2024-11-14 16:00:00,19.3,46.3,51.4,0,0,16,39.7
2024-11-14 17:00:00,-1.3,50.1,41.5,0,0,17,60.3
2024-11-14 18:00:00,-7.1,42.2,53.4,0,0,18,66.1
2024-11-14 19:00:00,15.0,47.3,55.5,0,0,19,44.0
2024-11-14 20:00:00,35.8,46.7,41.5,0,0,20,23.2
2024-11-14 21:00:00,34.0,50.2,38.0,0,0,21,25.0
